'neuron', 'neuron', 'delay', 'correlation coefficient'
50, 61, 1, -0.61352187484155041
61, 130, -1, -0.61352187484155041
61, 238, -1, -0.61352187484155041
100, 232, 3, -0.61328465493482986
12, 46, 0, -0.61278887398649196
58, 173, -3, -0.61237243569579469
11, 99, -3, -0.61237243569579458
53, 121, -2, -0.61237243569579458
56, 61, -3, -0.61237243569579458
105, 124, 3, -0.61237243569579458
56, 103, -3, -0.61237243569579447
59, 124, 3, -0.61237243569579447
99, 103, 3, -0.61237243569579447
60, 64, 3, -0.61237243569579436
16, 124, -1, -0.61201040643820126
29, 130, 1, -0.61180516143258823
90, 130, 1, -0.61180516143258823
130, 140, -1, -0.61180516143258823
54, 61, 0, -0.61175341175449904
47, 58, 2, -0.61095980997191768
47, 61, -2, -0.61095980997191768
58, 108, -2, -0.61095980997191768
47, 103, -2, -0.61095980997191757
17, 22, 3, -0.60993754559283331
64, 95, -1, -0.6098806843576392
40, 167, 3, -0.60960776046702503
26, 27, -1, -0.60865429303189023
26, 43, -1, -0.60865429303189023
27, 64, -1, -0.60865429303189023
43, 64, -1, -0.60865429303189023
22, 66, -1, -0.60858061945018471
38, 84, 3, -0.60858061945018449
50, 84, 3, -0.60858061945018449
84, 238, -3, -0.60858061945018449
108, 125, -1, -0.60821876815013665
54, 66, -1, -0.60815345837281709
66, 106, 1, -0.60815345837281709
61, 76, -2, -0.60752727522476035
73, 76, -2, -0.60752727522476035
103, 155, 2, -0.60752727522476035
48, 196, 3, -0.60737339341165597
26, 167, 1, -0.60719986641604418
26, 173, -1, -0.60719986641604418
13, 40, 0, -0.60705366397329019
54, 73, 1, -0.60705366397329019
8, 105, 3, -0.60647843486312247
106, 125, -3, -0.60616789434036533
26, 113, -1, -0.6054922444972205
13, 42, -3, -0.60521830656901954
1, 64, 1, -0.60506338090753287
64, 67, -1, -0.60506338090753287
64, 232, 1, -0.60506338090753287
47, 232, -1, -0.60470789790695212
11, 108, -1, -0.604367223019035
40, 84, 2, -0.60421797811664391
60, 64, -2, -0.60421797811664391
84, 125, 2, -0.60421797811664391
61, 196, 0, -0.60412209333017697
38, 73, 1, -0.60385963985554192
50, 73, 1, -0.60385963985554192
73, 130, -1, -0.60385963985554192
73, 130, 1, -0.60385963985554192
73, 238, -1, -0.60385963985554192
124, 196, 1, -0.60385963985554181
38, 73, -1, -0.6038596398555417
42, 73, -1, -0.6038596398555417
50, 73, -1, -0.6038596398555417
73, 238, 1, -0.6038596398555417
27, 59, 0, -0.60358285898291764
27, 105, 0, -0.60358285898291764
43, 59, 0, -0.60358285898291764
43, 105, 0, -0.60358285898291764
61, 196, -1, -0.60314830579873047
60, 179, 1, -0.60314830579873036
12, 187, -1, -0.60314830579873024
45, 130, 1, -0.60314830579873024
124, 187, 1, -0.60314830579873024
121, 127, 2, -0.60302268915552726
11, 196, -2, -0.60286056448821879
38, 170, 3, -0.60280352771301504
50, 170, 3, -0.60280352771301504
130, 170, 3, -0.60280352771301504
170, 238, -3, -0.60280352771301504
16, 73, 1, -0.60166239365096297
121, 163, 3, -0.60148688210517842
29, 100, 0, -0.6008327554319921
90, 100, 0, -0.6008327554319921
100, 140, 0, -0.6008327554319921
33, 47, 3, -0.60075140918611047
48, 70, 3, -0.600365439009236
38, 46, 3, -0.60024504799878087
46, 50, -3, -0.60024504799878087
46, 238, -3, -0.60024504799878087
17, 61, 1, -0.60021925818382138
11, 70, -3, -0.60009919814897905
73, 95, -3, -0.60009919814897905
113, 127, -3, -0.60001426923671664
26, 48, 0, -0.60000000000000009
105, 196, -2, -0.59999999999999998
22, 112, -3, -0.599144689515278
48, 61, 0, -0.59805036040173276
22, 130, -3, -0.59761430466719689
22, 170, -3, -0.59761430466719689
33, 40, 3, -0.59761430466719689
22, 167, -3, -0.59720483952514214
22, 127, -3, -0.59720483952514203
13, 127, -3, -0.59720483952514181
16, 64, -2, -0.59700720228774617
26, 163, 2, -0.59665832974389565
53, 127, -3, -0.59648482823513482
53, 167, -3, -0.59648482823513482
66, 155, 2, -0.59644664035263095
27, 170, 3, -0.59612952851594292
43, 170, 3, -0.59612952851594292
113, 163, -3, -0.59591411827849516
64, 170, 2, -0.59582053556015324
54, 163, -3, -0.59562335753013973
48, 112, 3, -0.59451516032988494
27, 64, -2, -0.59420289855072461
38, 64, -2, -0.59420289855072461
42, 64, -2, -0.59420289855072461
43, 64, -2, -0.59420289855072461
50, 64, -2, -0.59420289855072461
64, 238, 2, -0.59420289855072461
112, 154, 0, -0.59408852578600446
57, 95, -1, -0.59374999999999989
113, 121, -1, -0.59315594647105818
58, 127, -3, -0.5924200692595909
27, 113, 3, -0.59231548085963392
43, 113, 3, -0.59231548085963392
40, 196, 2, -0.59222009226398209
53, 105, 2, -0.59222009226398209
125, 196, -2, -0.59222009226398209
60, 64, -3, -0.59215652546379216
64, 95, -3, -0.59215652546379216
56, 64, 3, -0.59215652546379194
60, 179, 3, -0.59215652546379194
64, 67, 3, -0.59215652546379172
124, 196, 2, -0.59186403024937262
26, 112, 1, -0.5917979686489222
113, 121, -2, -0.59137701676365828
53, 84, -3, -0.59030127770114005
130, 154, -1, -0.5899248796553368
95, 190, -2, -0.58976782461958854
38, 53, 2, -0.58925565098878963
50, 53, 2, -0.58925565098878963
53, 238, -2, -0.58925565098878963
60, 106, -1, -0.58907695745766553
16, 127, -3, -0.58904109589041098
26, 163, 1, -0.58848895588755012
64, 163, 1, -0.58848895588755012
59, 187, 0, -0.58834840541455213
61, 108, 1, -0.58834840541455202
103, 108, 1, -0.58834840541455202
103, 179, -1, -0.58834840541455202
16, 56, 0, -0.58797473220733365
13, 56, 0, -0.58737847857148184
46, 59, 0, -0.58728013688841341
59, 113, 0, -0.58728013688841341
59, 187, -1, -0.58681565851627526
105, 187, -1, -0.58681565851627515
11, 27, -2, -0.58672127758062487
11, 43, -2, -0.58672127758062487
53, 100, -2, -0.58658846008541321
66, 154, -3, -0.58653846153846145
53, 112, -3, -0.58635737295182766
26, 54, 0, -0.58585009941370747
127, 196, 3, -0.58520573598065284
167, 196, 3, -0.58520573598065284
59, 187, -2, -0.585145129012002
