'neuron', 'neuron', 'delay', 'correlation coefficient'
144, 216, -2, 0.87831006565367986
135, 188, -2, 0.87831006565367986
128, 394, 2, 0.87831006565367986
128, 220, 2, 0.87831006565367986
128, 166, -2, 0.87831006565367986
128, 135, 2, 0.87831006565367986
122, 137, 2, 0.87831006565367986
100, 207, 2, 0.87831006565367986
100, 160, 2, 0.87831006565367986
100, 144, 2, 0.87831006565367986
89, 257, -2, 0.87831006565367986
84, 207, 2, 0.87831006565367986
84, 160, 2, 0.87831006565367986
84, 144, 2, 0.87831006565367986
81, 188, -2, 0.87831006565367986
81, 128, -2, 0.87831006565367986
65, 163, 2, 0.87831006565367986
51, 257, -2, 0.87831006565367986
46, 128, 2, 0.87831006565367986
43, 216, -2, 0.87831006565367986
43, 100, -2, 0.87831006565367986
43, 84, -2, 0.87831006565367986
32, 242, 2, 0.87831006565367986
29, 89, 2, 0.87831006565367986
26, 32, -2, 0.87831006565367986
17, 188, -2, 0.87831006565367986
17, 128, -2, 0.87831006565367986
1, 128, 2, 0.87831006565367986
120, 151, -1, 0.87732800792949539
183, 257, 0, 0.8770580193070292
69, 394, 0, 0.8770580193070292
29, 243, 0, 0.8770580193070292
133, 225, 0, 0.87705801930702909
119, 207, 0, 0.87705801930702909
119, 168, 0, 0.87705801930702909
119, 160, 0, 0.87705801930702909
96, 220, 0, 0.87705801930702909
90, 394, 0, 0.87705801930702909
90, 135, 0, 0.87705801930702909
81, 90, 0, 0.87705801930702909
69, 220, 0, 0.87705801930702909
69, 135, 0, 0.87705801930702909
69, 81, 0, 0.87705801930702909
17, 90, 0, 0.87705801930702909
17, 69, 0, 0.87705801930702909
5, 168, 0, 0.87705801930702909
5, 19, 0, 0.87705801930702909
16, 265, 2, 0.8762302154233782
16, 54, -2, 0.8762302154233782
273, 317, 0, 0.87579576196887721
264, 317, 0, 0.87579576196887721
237, 317, 0, 0.87579576196887721
194, 317, 0, 0.87579576196887721
164, 205, 0, 0.87579576196887721
173, 255, 3, 0.87499999999999989
173, 246, 3, 0.87499999999999989
141, 173, -3, 0.87499999999999989
121, 151, 3, 0.87499999999999989
117, 173, -3, 0.87499999999999989
64, 226, 3, 0.87499999999999989
64, 187, 3, 0.87499999999999989
51, 226, 3, 0.87499999999999989
51, 187, 3, 0.87499999999999989
51, 173, -3, 0.87499999999999989
43, 255, 3, 0.87499999999999989
