'neuron', 'neuron', 'delay', 'correlation coefficient'
38, 387, -3, -0.80347947596231895
133, 387, -3, -0.80347947596231895
162, 387, -3, -0.80347947596231895
188, 387, -3, -0.80347947596231895
3, 363, -1, -0.80314223720554045
61, 225, 1, -0.80314223720554045
74, 91, 1, -0.80314223720554045
115, 396, 1, -0.80245834405244598
15, 28, 0, -0.80222462966157038
15, 39, 0, -0.80222462966157038
29, 319, 0, -0.80222462966157038
135, 168, -2, -0.80190062939404916
155, 168, -2, -0.80190062939404916
168, 237, 2, -0.80190062939404916
35, 321, 3, -0.80178372573727308
81, 274, -3, -0.80178372573727308
163, 274, -3, -0.80178372573727308
113, 242, 3, -0.80178372573727297
154, 171, 3, -0.80178372573727297
171, 242, 3, -0.80178372573727297
118, 355, 2, -0.80166255304963674
127, 149, 2, -0.80127589264986132
80, 363, 0, -0.80080316825404363
127, 363, 0, -0.80080316825404352
45, 222, 3, -0.80073570750744472
25, 151, -2, -0.80064076902543568
102, 222, -2, -0.80064076902543568
105, 138, 0, -0.80039919055515552
138, 191, 0, -0.80039919055515552
45, 166, 0, -0.80013226419863881
45, 242, 0, -0.80013226419863881
25, 114, -1, -0.8001322641986387
102, 114, -1, -0.8001322641986387
111, 114, 1, -0.8001322641986387
91, 107, 0, -0.80013226419863859
3, 363, 0, -0.79999999999999993
38, 111, 0, -0.79999999999999993
12, 370, 0, -0.79902397107870393
29, 319, 1, -0.79893546193696119
63, 319, 1, -0.79893546193696119
3, 45, 2, -0.79889200661193138
102, 114, -2, -0.79862085847450248
85, 87, 0, -0.79772403521746571
85, 154, 0, -0.79772403521746571
242, 303, 0, -0.7977240352174656
3, 387, 1, -0.79758572155622365
34, 61, 1, -0.79731692927861875
61, 65, -1, -0.79731692927861875
61, 88, -1, -0.79731692927861875
61, 97, -1, -0.79731692927861875
61, 198, -1, -0.79731692927861875
91, 330, -1, -0.79731692927861875
38, 45, -1, -0.79731692927861864
45, 133, 1, -0.79731692927861864
45, 162, 1, -0.79731692927861864
45, 188, 1, -0.79731692927861864
183, 242, -2, -0.79681907288959575
186, 396, 0, -0.79656623484645761
38, 183, 0, -0.7965662348464575
276, 379, -2, -0.79636663170234889
168, 242, 3, -0.79600294575784869
2, 45, -3, -0.79410138831598376
249, 318, -3, -0.79410138831598376
61, 245, 1, -0.79353039087238186
21, 91, 1, -0.79344436895891968
46, 373, -1, -0.79344436895891968
